"ten_quan","dia_chi","so_dien_thoai","rating","gio_mo_cua","lat","lon","gia_trung_binh","thuc_don","hinh_anh","data_id","khau_vi","mo_ta"
"Lẩu Bò Nhà Gỗ","69 Đ. Nguyễn Thị Thập, Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","+84 796 588 788","4.1","Đang mở cửa · Đóng cửa vào 23:00","10.7374916","106.7274018","100-200 N ₫","","","0x317525d584aa8075:0x1d2364aa02b0d0d6","mặn",""
"Lẩu Cá Kèo Nam Bộ","61 Nguyễn Lương Bằng, Tân Phú, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 967 878 729","4.6","Đang mở cửa · Đóng cửa vào 4:00","10.7334562","106.719227","200-300 N ₫","","","0x31752f3dc3249f43:0xf94d00768b1815b4","mặn",""
"Vua Lẩu Nướng","35 Bế Văn Cấm, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 978 647 733","5.0","Đang mở cửa · Đóng cửa vào 23:00","10.7504479","106.7097336","","","","0x31752f3dc91b6647:0x90410378fc23711b","mặn",""
"Lẩu Mắm Bà Tư","219A Đ. Lê Văn Lương, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh 756841, Việt Nam","+84 796 822 229","4.5","Đang mở cửa · Đóng cửa vào 22:00","10.7465995","106.7046492","1-100.000 ₫","","","0x31752f001b7f3437:0x7dd10db058d6a6fd","mặn",""
"Lẩu Bò Thuốc Bắc Ông Thắng Lợi","996 Huỳnh Tấn Phát, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","+84 976 468 198","4.8","Đang mở cửa · Đóng cửa vào 21:30","10.72477","106.7344218","100-200 N ₫","","","0x3175270fc89d3421:0xb07b9e12bafe8906","mặn",""
"Lẩu Gà Lá Quế Thu Trinh","Số 16, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","+84 932 997 272","4.2","Đang mở cửa · Đóng cửa vào 0:00","10.7377776","106.7161242","100-200 N ₫","","","0x31752f843fa19c4f:0xc96f254e26c8dc3a","mặn",""
"Lẩu cua đồng","57 Đường số 2A, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam","+84 917 280 619","4.6","Đang mở cửa · Đóng cửa vào 21:00","10.725913","106.6128201","100-200 N ₫","","","0x31752d57042aec6f:0x481c2735fbadcb31","mặn",""
"Ghiền-Nướng & Lẩu","200 Lê Cơ, An Lạc, Bình Tân, Thành phố Hồ Chí Minh 008400, Việt Nam","+84 982 901 989","4.7","Mở cả ngày","10.7265188","106.6129509","100-200 N ₫","","","0x31752d1c8171c6e7:0x7b81d92d428f6141","mặn",""
"Quán lẩu cá 130","142 Đ. số 3, An Lạc, Bình Tân, Thành phố Hồ Chí Minh 763700, Việt Nam","+84 903 873 859","4.5","Đang mở cửa · Đóng cửa vào 23:30","10.7280027","106.6138807","","","","0x31752ddca737d3a7:0x43ad46ddd05a1df6","mặn",""
"Lẩu mắm 9 Tân","624/14 Đ. Kinh Dương Vương, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam","+84 907 901 323","4.3","Đang mở cửa · Đóng cửa vào 22:30","10.730616699999999","106.6074936","100-200 N ₫","","","0x31752d3fe9e67647:0x5eda592fba538b28","mặn",""
"Lẩu bò Trung Tới ( bò tơ Tây Ninh 453 )","453 Hồ Học Lãm, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam","+84 901 111 514","4.8","Đang mở cửa · Đóng cửa vào 21:00","10.7250017","106.6091046","","","","0x31752d1723b86005:0xa98402c6717f3840","mặn",""
"Quán lẩu Phương Thuỷ","65 Đ. số 3, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam","","4.4","Đang mở cửa · Đóng cửa vào 22:30","10.7264383","106.611468","200-300 N ₫","","","0x31752da6c3309581:0x7e22efc8f6ba3c2b","mặn",""
"Quán 160 Ốc Nướng Lẩu","160 Mễ Cốc, Phường 15, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","+84 918 657 179","5.0","Đang mở cửa · Đóng cửa vào 21:00","10.7170854","106.6271956","","","","0x31752daa29300ab5:0x8d7b96e1c215baaa","mặn",""
"Quán Lẩu bò Tài","10 An Dương Vương, Khu V, Quận 6, Thành phố Hồ Chí Minh, Việt Nam","+84 909 283 222","4.7","Mở cả ngày","10.7358873","106.6215479","","","","0x31752d30552ce2b3:0xd5cfb95aca6aad8","mặn",""
"Cù Lao Quán 2 - ỐC , LẨU CÙ LAO MIỀN TÂY","Số 2/15 Đường Nguyễn Văn Linh, Khu Đô Thị Hạnh Phúc, Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam","+84 344 442 120","5.0","Đang mở cửa · Đóng cửa vào 23:59","10.713667","106.6492186","","","","0x31752f007cc82d8f:0x4122169df26e4f11","mặn",""
"Thỏ Quay | Lẩu Thỏ Lá É Q6","323 An Dương Vương, P, Bình Tân, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 907 623 388","5.0","Đang mở cửa · Đóng cửa vào 23:30","10.7367042","106.621618","","","","0x31752d03b4a622b1:0xe6dd3c866648b981","mặn",""
"lẩu đuôi bò 292","1808 Phạm Thế Hiển, Phường 6, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","+84 906 774 031","4.8","Đã đóng cửa · Mở cửa vào 4:30 Th 2","10.7374642","106.6500502","","","","0x31752f0033618033:0xd1d579ab7570a794","mặn",""
"Quán Lẩu Cá Vườn Lan","23-25 Đ Số 34, Phường 10, Quận 6, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 903 024 933","4.5","Đang mở cửa","10.739191199999999","106.6278971","100-200 N ₫","","","0x31752dd7fb037f01:0x57960c60b712be88","mặn",""
"Quán Lẩu Cây Cui","1002 Đ. Lò Gốm, Khu Phố 6, Quận 6, Thành phố Hồ Chí Minh, Việt Nam","+84 903 483 127","4.6","Đã đóng cửa · Mở cửa vào 16:00","10.7418046","106.6356228","100-200 N ₫","","","0x31752e7bda86a9a1:0x7fc7652fcfe7d5ec","mặn",""
"Lẩu Dê Thuận Phát","52 Song Hành, Khu II, Quận 6, Thành phố Hồ Chí Minh, Việt Nam","","4.1","Đang mở cửa · Đóng cửa vào 23:00","10.7344648","106.6261979","100-200 N ₫","","","0x31752dd8c17d9601:0x217d36953095fa93","mặn",""
"lẩu gà lá é 78 I Lẩu gà lá é ngon quận 12","14 Đ. Dương Thị Mười, Tân Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 961 844 237","4.9","Đang mở cửa · Đóng cửa vào 23:30","10.858282899999999","106.6295678","100-200 N ₫","","","0x317529e236d310bb:0x474108679342e527","mặn",""
"Lẩu Gà Lá É Phú Yên Quận 12 | Lẩu Gà Lá É Hiệp Thành | Lẩu Gà lá É Ngon Quận 12 |","202a Nguyễn Thị Búp, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 983 397 505","4.9","Đang mở cửa · Đóng cửa vào 23:30","10.8750587","106.6275818","1-100.000 ₫","","","0x31752b000d1e87d5:0x6ed46af6e54d0e83","mặn",""
"Nướng Bơ Dee - Lẩu & Nướng Hàn Quốc - CN Quận 12","92 Đ. Trần Thị Năm, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 707 220 818","4.8","Đang mở cửa · Đóng cửa vào 3:00","10.8644512","106.6304242","100-200 N ₫","","","0x317529041b55b193:0x4f4463e7dc24b1a0","cay, mặn",""
"LẨU THÁI 39K LÊ VĂN KHƯƠNG","191 Lê Văn Khương, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 564 060 867","4.9","Đã đóng cửa · Mở cửa vào 18:00","10.8698331","106.6492398","1-100.000 ₫","","","0x31752922e397052f:0xb45ce492bf425e49","cay, mặn, chua",""
"Lẩu bò Út Hồng","655 Đ. Nguyễn Ảnh Thủ, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 969 394 779","4.7","Đang mở cửa · Đóng cửa vào 22:00","10.8790005","106.6265285","100-200 N ₫","","","0x31752b0023ebdf3f:0xaff2a201532abd9e","mặn",""
"Lẩu Ngon - Bếp Anh Mai","471/86 Đ. TTH21, Tân Thới Hiệp, Quận 12, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 904 404 801","5.0","Đang mở cửa · Đóng cửa vào 21:00","10.8598954","106.6341978","","","","0x31752b9952cc0b3f:0x6457031686f880dc","mặn",""
"Lẩu Gà 3 Lá GV","Số 57, Phường 14, Gò Vấp, Thành phố Hồ Chí Minh 70000, Việt Nam","","5.0","Mở cả ngày","10.8541057","106.6490833","1-100.000 ₫","","","0x317529b0d9c6b89d:0xe38332b248b4ccb6","mặn",""
"Lẩu Gà Lá É Phúc Thanh 2","209 Nguyễn Thị Búp, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 778 831 991","4.7","Đang mở cửa · Đóng cửa vào 23:30","10.8744053","106.629598","100-200 N ₫","","","0x31752955bb6f55ad:0x7c4bbcd5a65ff426","mặn",""
"Út Mai - Lẩu Mang Về - Hải Sản Cá Lươn Ếch","1319 Đ. Lê Đức Thọ, Phường 15, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","+84 972 964 501","4.5","Đang mở cửa · Đóng cửa vào 21:00","10.8587969","106.6517008","","","","0x31752b8e44b0cf0b:0xe614ef36ace399ab","mặn",""
"Lẩu Bò Cây Ổi","176 Nguyễn Thị Kiểu, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 906 945 562","4.7","Đang mở cửa · Đóng cửa vào 23:30","10.8681144","106.6448179","","","","0x317529002998ccab:0xe230c2f8fd2f3d76","mặn",""
"Quán lẩu cá 50","335 Đ. Tô Ký, Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 982 703 517","4.4","Đang mở cửa · Đóng cửa vào 23:00","10.8518703","106.626549","","","","0x31752a2721070ee9:0x3cb70de92c523490","mặn",""
"Lẩu gà lá é Phú Yên Hùng Cường 78","534 Đ. Trần Thị Năm, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 353 707 220","5.0","Đang mở cửa · Đóng cửa vào 23:00","10.8708247","106.6236388","","","","0x31752bbe0fa9cdeb:0x30599ffff55e26df","mặn",""
"Lẩu bò mang về Đông Quân","92/4A2 Đ. Nguyễn Ảnh Thủ, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 774 664 717","5.0","Đang mở cửa · Đóng cửa vào 22:00","10.8825953","106.6308402","","","","0x3174d7003ce655c7:0xfc8e2862fca86653","mặn",""
"Quán Lẩu 48 Hiệp Thành","48 Nguyễn Thị Kiểu, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 797 470 121","4.7","Đang mở cửa · Đóng cửa vào 21:00","10.8660781","106.6478641","","","","0x317529e8d9640a57:0xd8930ee0bfbb5cff","mặn",""
"Lẩu Gà Lá É 78 Quận 12 | Lẩu Gà Ngon Lê Thị Riêng","539a Đ. Lê Thị Riêng, Thới An, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 394 670 956","4.5","Đang mở cửa · Đóng cửa vào 22:30","10.882269299999999","106.6536344","100-300 N ₫","","","0x3174d7d9a1b326b7:0x2f2beb232c989bd4","mặn",""
"Lẩu gà lá é Bá Phát","459 Đ. Trần Thị Năm, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 972 819 948","4.4","Đang mở cửa · Đóng cửa vào 22:00","10.8715741","106.6230455","","","","0x31752bccf52a1dd9:0x47d8ce9a13a140a","mặn",""
"Lẩu Cá 69k","282 Đ. Tô Ký, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 967 777 604","4.3","Đang mở cửa · Đóng cửa vào 23:00","10.8559545","106.6228114","100-200 N ₫","","","0x31752be33a2e2d4f:0x2f8a29820b95dd16","mặn",""
"LẨU SINGLE","H6, Đ. Lê Thị Riêng, KHU DÂN CƯ, Quận 12, Thành phố Hồ Chí Minh 12345, Việt Nam","+84 862 464 086","5.0","Đang mở cửa · Đóng cửa vào 23:00","10.866424799999999","106.6548684","","","","0x3175297500863f81:0x52b08493f8fcdcce","mặn",""
"Lẩu Gà Lá É 78 | Lẩu Gà Ngon Dương Thị Mười","146 đường Đ. Dương Thị Mười, Tân Thới Hiệp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 901 226 171","5.0","Đang mở cửa · Đóng cửa vào 22:00","10.8716932","106.6374579","","","","0x31752900111629d7:0x3809c4fe499bcc27","mặn",""
"Lẩu Dê Đức Thành","471/7 Đ. TTH21, Tân Thới Hiệp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","+84 948 600 999","4.0","Đang mở cửa · Đóng cửa vào 22:30","10.861132399999999","106.6322378","200-300 N ₫","","","0x317529f4f86cb57b:0x551b5ced6b74902c","mặn",""
"Nhà Hàng Lẩu Lĩnh Ngưu","490B Điện Biên Phủ, Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","+84 888 829 727","4.9","Đang mở cửa · Đóng cửa vào 2:00","10.8010593","106.7128588","","","","0x317529baa54e30a3:0xe30bef5e151ab21a","mặn",""
"Lẩu gà lá é - Lẩu ếch măng cay - LẨU QUÊ","Đường số 1/183 Chu Văn An, Phường 26, Bình Thạnh, Thành phố Hồ Chí Minh 72310, Việt Nam","+84 376 042 172","4.9","Đang mở cửa · Đóng cửa vào 0:30","10.8115807","106.704368","100-200 N ₫","","","0x317529257d0759ff:0x7030a6644ff93aa9","cay, mặn",""
"LẨU CUA ĐỒNG MAI 1981 THẢO ĐIỀN | QUÁN NHẬU THẢO ĐIỀN | LẨU THẢO ĐIỀN","67 Đ. Số 47, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 789 467 139","4.8","Đang mở cửa · Đóng cửa vào 23:00","10.811547","106.7294763","100-200 N ₫","","","0x3175278b4c5f1215:0xf55affb22ae18227","mặn",""
"LẨU GÀ LÁ É 78 PHÚ YÊN","280 Trường Sa, Phường 1, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 915 015 845","5.0","Mở cả ngày","10.7954498","106.6940461","100-200 N ₫","","","0x317529d169a9b9c5:0xd38309c0621b3b9e","mặn",""
"LẠC BUFFET LẨU RAU NẤM CN THỦ ĐỨC","37 Đ. số 10, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 857 777 059","4.7","Đang mở cửa · Đóng cửa vào 22:00","10.8260738","106.7291887","1-100.000 ₫","","","0x31752702140409eb:0x75168e165eace5b5","mặn",""
"Lẩu Đà Lạt và Milano Bình Lợi","03 Bình Lợi, Phường 13, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","+84 976 991 796","4.9","Đang mở cửa · Đóng cửa vào 22:00","10.8259293","106.706391","100-200 N ₫","","","0x3175298b66e89b11:0xbe17a46488f0506c","không xác định",""
"Tiệm lẩu Cù Lao","410 Đ. Nguyễn Xí, Phường 13, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","+84 327 147 171","4.0","Đang mở cửa · Đóng cửa vào 22:00","10.823902","106.7031113","100-200 N ₫","","","0x3175297ca0f165e5:0xe04e7c14cad5189f","mặn",""
"LẨU BÒ SUBIN","149 Bình Quới, Phường 27, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","+84 933 989 552","4.4","Đang mở cửa · Đóng cửa vào 0:00","10.8190078","106.7241137","","","","0x3175273004d4eea9:0x258cac6b295687b4","mặn",""
"Quán Lẩu Bò Hai Tín","60 Trần Não, Phường An Khánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 989 694 517","4.1","Đang mở cửa · Đóng cửa vào 22:00","10.7960307","106.7309621","100-200 N ₫","","","0x31752604f39985d3:0xa34891eaadad379a","mặn",""
"lẩu nướng Văn Hai quán","13 Nguyễn An Ninh, Phường 14, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 328 128 889","5.0","Đang mở cửa · Đóng cửa vào 21:00","10.8050315","106.6966668","","","","0x317529035eb5b789:0x4c74c5869eff108e","mặn",""
"Tiệm Lẩu Bò Mông Cổ 1993","172 Nguyễn Văn Khối, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","+84 865 979 951","4.7","Đang mở cửa · Đóng cửa vào 22:30","10.8427553","106.6543405","100-200 N ₫","","","0x317529002e3b13c5:0x74dc4546f416d794","mặn",""
"Lẩu Gà Lá É Duy Gà","347/52 Đ. Lê Văn Thọ, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","+84 919 410 084","4.9","Đang mở cửa · Đóng cửa vào 22:30","10.846648499999999","106.655559","1-100.000 ₫","","","0x317529cbf80efad5:0x73c2eb5e15682a48","mặn",""
"LẨU GÀ LÁ É TAO NGỘ ĐÀ LẠT _ Nguyễn văn khối","362 Nguyễn Văn Khối, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","+84 906 813 437","4.8","Mở cả ngày","10.8438419","106.649106","100-200 N ₫","","","0x317529b8cafeb3df:0x4809ecfdc8a11bd3","mặn",""
"Lẩu Gà Lá É 79k - Tiệm Lẩu Nhà An","347 Đ. Lê Văn Thọ, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 919 499 724","4.6","Đã đóng cửa · Mở cửa vào 16:00","10.846402999999999","106.6568583","100-200 N ₫","","","0x31752900497dff73:0x9c57d88e41ccab56","mặn",""
"BBQ GARDEN | LẨU - NƯỚNG KHÔNG KHÓI GÒ VẤP","108/4 Nguyễn Văn Khối, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","+84 935 332 211","4.9","Đang mở cửa · Đóng cửa vào 23:00","10.8431909","106.6564506","200-300 N ₫","","","0x31752900700f58c7:0xb845f525e90a25d8","mặn",""
"Xiên - Nướng - Lẩu 9k","496/40 Dương Quảng Hàm, Phường 6, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","","5.0","Mở cả ngày","10.8372344","106.6852433","200-300 N ₫","","","0x3175290077186533:0x230f1f51973d8bd","mặn",""
"Lẩu Gà Lá É & Gà Nướng Lên Mẹt","260 Nguyễn Văn Khối, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","+84 394 100 791","4.7","Mở cả ngày","10.8433653","106.6519787","1-100.000 ₫","","","0x31752900647bdd9b:0x70834b95433c295e","mặn",""
"Bún Thái - Lẩu Thái Aaron","68 Đ. Số 1, Phường 16, Gò Vấp, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 902 505 023","4.8","Đang mở cửa · Đóng cửa vào 21:30","10.8456992","106.6620695","1-100.000 ₫","","","0x317529601dbb846f:0x8e77e2133552c5c4","cay, mặn, chua",""
"Lẩu Gà Lá É Phú Yên Đất Phú","126-128 Đ. Phạm Văn Đồng, Phường 3, Gò Vấp, Thành phố Hồ Chí Minh 77777, Việt Nam","+84 938 737 202","4.8","Đang mở cửa · Đóng cửa vào 23:30","10.815783099999999","106.683071","100-200 N ₫","","","0x3175298e4f8634e7:0xf0ed7fe570ddef24","mặn",""
"Hệ thống Lẩu dê 404 Quận Tân Phú - Dương Đức Hiền","37 Dương Đức Hiền, P, Tân Phú, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 906 989 404","4.8","Đang mở cửa · Đóng cửa vào 23:00","10.809311899999999","106.6269626","Trên 1 Tr ₫","","","0x31752b87505b7165:0x112f52beec248242","mặn",""
"Lẩu Nướng 59K","59 Nguyễn Hữu Dật, Tây Thạnh, Tân Phú, Thành phố Hồ Chí Minh 760369, Việt Nam","+84 911 177 702","4.9","Đã đóng cửa · Mở cửa vào 16:00","10.8074464","106.6309887","100-200 N ₫","","","0x317529004695efd1:0x1b44a0920cfa8726","mặn",""
"Lẩu Tấn Lực - Since 1995 - Giao hàng tận nơi","4 Bàu Cát 1, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","+84 909 896 024","4.0","Đang mở cửa · Đóng cửa vào 22:00","10.7949962","106.6409313","100-200 N ₫","","","0x3175294d7f0255c3:0x24b159d8eae44e0f","mặn",""
"Yuhua - Taiwanese Hotpot Paradise ( Hoàng Hoa Thám )","63B Hoàng Hoa Thám, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","+84 386 278 988","4.4","Đang mở cửa · Đóng cửa vào 22:00","10.8004012","106.6472123","200-300 N ₫","","","0x317529533f7a7081:0x960ce38edcd2bacd","không xác định",""
"Quán Lẩu Kiều Oanh","33 Đ. Tân Kỳ Tân Quý, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","","4.5","Đang mở cửa · Đóng cửa vào 23:00","10.8037514","106.6362902","","","","0x3175295a0ca5e2cd:0x8ddf50bb949aae1c","mặn",""
"Lẩu nung","64 Trương Vĩnh Ký, Tân Thành, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam","+84 902 847 770","3.9","Đang mở cửa · Đóng cửa vào 23:00","10.793688099999999","106.634893","200-300 N ₫","","","0x317529556626a7f5:0xad6247004b66bc01","mặn",""
"LẨU CÁ 69 TƯ SƠN","2 Dương Văn Dương, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 971 251 664","4.6","Đang mở cửa · Đóng cửa vào 23:00","10.7999858","106.6163703","100-200 N ₫","","","0x31752b1515927669:0x9e750effdda5946","mặn",""
"LẨU GÀ LÁ É PHÚ YÊN XỨ NẪU","201 Đ. Tân Thắng, Celadon City, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam","+84 933 075 955","4.9","Mở cả ngày","10.7992332","106.6134282","100-200 N ₫","","","0x31752b00439b06c5:0x1b88d71b29e91099","mặn",""
"LALA QUÁN | LẨU GÀ NGON TÂN PHÚ | LẨU GÀ TÔ HIỆU","232 Đ. Tô Hiệu, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam","+84 909 666 248","4.9","Đang mở cửa · Đóng cửa vào 4:00","10.7747306","106.6281977","","","","0x31752de667832883:0xb8f001cdcea9ac77","mặn",""
