ten_quan,dia_chi,so_dien_thoai,rating,gio_mo_cua,lat,lon,gia_trung_binh,thuc_don,hinh_anh,data_id,khau_vi,mo_ta
Chè Hà Trâm,"C200 Xóm Chiếu, Phường 15, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",+84 934 160 966,4.1,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 23:00,10.755746499999999,106.7088267,1-100.000 ₫,,,0x31752fe998860891:0xf5ac2b3f5f907cf9,,
Chè vỉa hè cô Điệp,"241 Võ Văn Tần, Phường 5, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,4.4,Mở cửa vào 17:45 ⋅ Đóng cửa vào 22:00,10.772704899999999,106.6869076,1-100.000 ₫,,,0x31752f234374258b:0xb30a7eb5256d2536,,
Chè Thái 29E,"243/29E Đ. Tôn Đản, Phường 15, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",+84 28 3941 2068,4.5,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 21:00,10.756372299999999,106.7070688,,,,0x31752f6e0424486d:0xbe2d22d2151961d6,,
Thi Thi Chè,"233 Đ. Tôn Đản, Phường 15, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",+84 938 332 486,3.7,Không rõ giờ mở cửa,10.756754599999999,106.7062721,1-100.000 ₫,,,0x31752f6e05126837:0x6935376b01795453,,
Chè Ngon 3N - Quận 4,"221 Đ. Tôn Đản, Phường 15, Quận 4, Thành phố Hồ Chí Minh 72817, Việt Nam",+84 936 959 118,4.8,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 23:00,10.7570103,106.7063945,,,,0x31752f10805c6415:0xfc0e1f300122847a,,
Quán Chè Quỳnh Anh 2,"41/5F Đường Nguyễn Văn Linh, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",+84 907 223 389,5.0,Mở cả ngày,10.7517458,106.7272616,,,,0x317525f6a3117479:0x376487ad934cf239,,
Chè Nóng quận 8,"87 Phạm Thế Hiển, Phường Rạch Ông, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,4.6,Mở cửa vào 17:30 ⋅ Đóng cửa vào 18:00,10.7506489,106.687376,1-100.000 ₫,,,0x31752fea1cd266cd:0x20517ca3eb011d55,,
Táo Tào - Tiệm Chè Người Hoa - Ký Con,"132bis Ký Con, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",+84 796 210 597,4.4,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 23:00,10.7675012,106.6982974,,,,0x31752fed2301d3df:0xc605884830b2ff21,,
Chè Cô 7 Cần Thơ,"49 Đ. Số 41, Phường 9, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",,4.3,Không rõ giờ mở cửa,10.758916099999999,106.7007771,1-100.000 ₫,,,0x31752f003a521c97:0xecbff80725fa016e,,
Chè Thuận Ký,"235 Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",+84 908 806 328,4.7,Mở cửa vào 18:00 ⋅ Đóng cửa vào 18:00,10.767578,106.7003469,,,,0x31752fdf1e107973:0xc922f495afd5e663,,
Chè thái chè khúc bạch Tiên Sweet,"114 Đường Số 7, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh 70000, Việt Nam",,5.0,Không rõ giờ mở cửa,10.7470574,106.7062847,,,,0x31752f005169d51b:0xc7b2ddfec179456d,,
Chè đậu đen cô Tuyết Cần Thơ,"133 Đ. Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",+84 909 163 751,5.0,Mở cửa vào 18:00 ⋅ Đóng cửa vào 20:00,10.7659714,106.6894667,1-100.000 ₫,,,0x31752ffaab1906ff:0x7778ae8306affb19,,
Chè Sinh Viên,"Lo R P2 Q 10, Phường 2, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",+84 938 161 650,4.5,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 23:30,10.762984,106.6739667,1-100.000 ₫,,,0x31752ff17c3f4757:0x891378b37d21fe08,,
Quán chè Hà Ký,"138 Đ. Châu Văn Liêm, Phường 11, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",+84 856 393 836,4.1,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:30,10.754095699999999,106.6586222,1-100.000 ₫,,,0x31752ef3e294b4eb:0x2522c1b1593fbfc9,,
Quán chè Thanh Tâm,"98 Đ. Bùi Hữu Nghĩa, Phường 7, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,4.2,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 23:00,10.7544872,106.6746914,1-100.000 ₫,,,0x31752efda33b0dc7:0x612ad07d98693641,,
Chè chú Mập (Tạ Uyên),"82 Tạ Uyên, Phường 12, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,4.2,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 23:00,10.7566366,106.6538103,1-100.000 ₫,,,0x31752ef2dbf733bd:0x60ae73fb1bb0091c,,
Chè mâm KHÁNH VY,"032 lô H, Phường 2, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",+84 918 969 727,4.3,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:30,10.761675799999999,106.6730944,$,,,0x31752ee30098cf21:0xce17c67a348878e8,,
Chè 24,"24 Đ. Tôn Thất Hiệp, Phường 11, Quận 11, Thành phố Hồ Chí Minh 70000, Việt Nam",+84 28 3962 8081,4.2,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 21:30,10.7655759,106.653993,1-100.000 ₫,,,0x31752eeb421f5129:0x95491369f95fd7f0,,
Chè Chú Sương,"558/6 Hoà Hảo, Phường 5, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,4.9,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:00,10.7598633,106.6590171,,,,0x31752f7532242c21:0xaf7d08ef77716e3e,,
Chè Tang Chao華人甜品店,"249a Lê Hồng Phong, Phường 4, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",+84 838 312 168,4.6,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:30,10.7599966,106.6769945,1-100.000 ₫,,,0x31752fb67f287c0d:0xa4fcc7f489fc42df,,
Quán Chè Thập Cẩm Phục Linh,"200 Đ. Lê Quang Sung, Phường 2, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",+84 932 678 698,4.5,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 18:00,10.751621499999999,106.6464281,1-100.000 ₫,,,0x31752e8979de3d41:0xd2068fa1063c2df2,,
Chè Bưởi & Tàu hủ đá Ngô Quyền,"252 Đ. Ngô Quyền, Phường 8, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",+84 909 520 699,4.5,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:00,10.7641815,106.6645234,,,,0x31752fdf68ac1717:00x3d15bea98838ef44,,
Dou Dou Dessert I Tiệm Chè Người Hoa Quận 10,"132 Hùng Vương, Phường 2, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",+84 901 897 462,4.9,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:30,10.761972799999999,106.6757681,,,,0x31752f0043e24227:0x4475ce3f0622c78f,,
Diễm Hồng - Chè người Hoa,"992 Đ. 3 Tháng 2, Phường 8, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",+84 906 852 702,4.1,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:00,10.7617158,106.6557224,,,,0x31752eec553f26b3:0xb34186c0a8b09bd6,,
Quán Chè Bó Ký,"186 Công chúa Ngọc Hân, Phường 8, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",+84 28 3858 3816,4.5,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 21:00,10.761251,106.6546186,,,,0x31752eed1a2dc1eb:0x51c42f0711fb91a0,,
Chè Thái Ý Phương,"382 Nguyễn Tri Phương, Phường 4, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",+84 933 338 128,3.8,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 1:00,10.7643554,106.6680664,$$,,,0x31752ee685950393:0xfd5f55759b6eaa06,,
Chè Cột Điện,"476 Trần Hưng Đạo, Phường 14, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,4.2,Mở cửa vào 17:00 ⋅ Đóng cửa vào 19:00,10.752079799999999,106.6580341,$,,,0x31752ef4187dbf1b:0x42ff7bceaf80f62a,,
Chè Lâm Thạnh,"486 Trần Hưng Đạo, Phường 14, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",+84 918 495 055,4.5,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:00,10.7521569,106.6576394,,,,0x31752facb4da9dfb:0x54bb2d9273a8a7d0,,
Chè thanh trúc,"161b 69bLạc Long Quân, Phường 3, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",+84 941 537 399,4.6,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:00,10.7620629,106.6408667,1-100.000 ₫,,,0x31752ff120627aaf:0xee4966fa963286f7,,
Chín Chè Xóm Giá,"53 Đ. 702 Hồng Bàng, Phường 1, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",+84 931 186 663,4.4,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 21:30,10.7559235,106.6406072,,,,0x31752fe5abcfb00d:0xc7cc49b8eccbfa88,,
Chè Hoa Đồng Giá,"834A Nguyễn Chí Thanh, Phường 7, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",+84 708 942 521,4.7,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:30,10.7570801,106.6538196,1-100.000 ₫,,,0x31752ef2db19f5a9:0xfd1e9d6acdae154a,,
Quán Chè Ngon An Lạc,"171 Bùi Tư Toàn, An Lạc, Bình Tân, Thành phố Hồ Chí Minh 70000, Việt Nam",+84 983 433 183,4.7,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 21:00,10.7324205,106.6188774,,,,0x31752dce7b65dbd7:0x3034177ac17fb9b4,,
Quán chè Sweet Hut,"124 Hà Tôn Quyền, Phường 7, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",+84 909 248 011,4.6,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:30,10.7571683,106.6529428,,,,0x31752eedc0ac2499:0xee08fde617b76230,,
Chè Thái Thùy Linh,"42 Đường số 7, An Lạc A, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",+84 906 772 702,4.4,Mở cả ngày,10.7517947,106.6191528,,,,0x31752c2c4c47ca03:0x27ac076625ae0cb8,,
Chè Tang Chao - Chi Nhánh Garden Mall,"Garden Mall Lô 1.19 190, 190 Đ. Hồng Bàng, Phường 11, Thành phố Hồ Chí Minh, Việt Nam",+84 838 312 168,4.9,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:30,10.7545959,106.657143,,,,0x31752f0047dd4e6d:0x2bd4e325bde01506,,
Chè Hớn Ký,"204 Trần Quý, Phường 7, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,4.4,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:30,10.758612,106.653044,,,,0x31752f2f44613a5d:0xd0a1595bc48e677b,,
Chè Ngọc Mai,"178A2 Tân Hòa Đông, Tân Thới Hoà, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",,4.9,Mở cửa vào 17:00 ⋅ Đóng cửa vào 23:00,10.7603001,106.6254219,1-100.000 ₫,,,0x31752d0a5e3d3125:0x571262272bac488e,,
Chè Thạch Xanh 3 Chị Em,"40 Dương Đình Nghệ, Phường 8, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,5.0,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 21:30,10.7599518,106.6494401,,,,0x31752f004afcdff9:0x2b47945634579bbe,,
Quán Chè 478,"778 Nguyễn Chí Thanh, p4q11, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",+84 28 3855 8787,5.0,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 21:00,10.757383299999999,106.6549408,,,,0x31752ef2f277375f:0x9016ef5d5675296d,,
Chè Bà Ba,"Shophouse G.1.06, Sảnh G, Sunrise Riverside, Đ. Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh 700000, Việt Nam",+84 941 238 768,4.9,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:30,10.7235566,106.7036967,1-100.000 ₫,,,0x31752faa88d43727:0x80f9fab393707134,,
Quán chè thập cẩm 458,"142/18 Đ. Nguyễn Thị Thập, Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",+84 963 815 435,4.9,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:00,10.739051499999999,106.7194862,,,,0x3175258685e1d459:0x49d76d2d71cc1f96,,
Chè Thiên Đường - Quận 7 - Dessert Heaven,"H.032, Hưng Vượng/1 Phú Mỹ Hưng Số6, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",+84 779 992 069,4.6,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 23:00,10.7300589,106.7095582,1-100.000 ₫,,,0x31752f663a759b6b:0x7455ba11cc20dc38,,
THÍCH CHÈ - ĂN LÀ THÍCH,"1113/8a Huỳnh Tấn Phát, Phú Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",+84 931 880 691,4.7,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:00,10.7248696,106.7353962,1-100.000 ₫,,,0x3175250c3d72c257:0xda9348c7b62959c,,
Chè Bưởi AN GIANG,"203 Đ. Lâm Văn Bền, Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",+84 984 150 170,5.0,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:00,10.7430725,106.7159754,,,,0x31752f7bf0591e55:0x70f03299a46c16b7,,
Quán Chè Mỹ,"591 Đ. Nguyễn Thị Thập, Tân Phong, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",+84 947 223 030,3.9,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:00,10.739697999999999,106.7040257,,,,0x31752f9934c2e089:0x69258013ad9a1dd1,,
Chè Chi Chill,"4 Đ. Số 1, Khu dân Cư Nam Long, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",+84 961 898 869,4.9,Không rõ giờ mở cửa,10.7446136,106.7320085,1-100.000 ₫,,,0x3175250064757685:0x5e89b7b4ca31cfa6,,
Quán Chè Bưởi - Phú Mỹ Hưng,"Mỹ Phước, SC03, Khu Phố Mỹ Đức, Phú Mỹ Hưng, Quận 7, D004 Nguyễn Bính, Khu đô thị Phú Mỹ Hưng, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam",+84 902 783 518,3.8,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 21:00,10.7277667,106.7107441,$,,,0x31752f9235a87d37:0x78a6e63897292439,,
Chè Khoai Dẻo - Trà Sữa Aishi,"70 Đ. Lâm Văn Bền, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam",+84 366 425 746,4.7,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 23:00,10.7472119,106.7157576,1-100.000 ₫,,,0x31752f001fec8623:0x874245a2b9d2c10f,,
Chè bưởi 340,"340 Đ. Lê Văn Lương, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",+84 385 699 770,4.2,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:00,10.7406925,106.7035445,1-100.000 ₫,,,0x31752ff2ebf04513:0xf71617aa32aa8b59,,
CHÈ HẠNH,"33b Số 3, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",+84 907 653 325,5.0,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:00,10.747843099999999,106.7089627,,,,0x31752fe3cce4eaa7:0xa520c376d343eab6,,
Chè khúc bạch Thúy Dung,"129 Đường số 79, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",+84 933 568 468,4.9,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:00,10.7403625,106.707305,1-100.000 ₫,,,0x31752f006083230f:0x247b10793e6a53c0,,
Chè & Trà trái cây Phan Thành | Trà trái cây quận 7 | Chè ngon quận 7,"620b Huỳnh Tấn Phát, Tân Phú, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam",+84 788 711 530,4.8,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:00,10.7347851,106.7306396,,,,0x3175258abd8f8f05:0x36ac7afbccedadb0,,
XE CHÈ BÀ CỤ,"7 Mai Văn Vĩnh, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,5.0,Không rõ giờ mở cửa,10.7445115,106.7135957,,,,0x31752f0009f84a53:0xcf32b0e95d89cc66,,
Tiệm Bánh Chè Miền Tây,"95 95/77/9B, Đ. Lê Văn Lương, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam",+84 888 521 232,5.0,Mở cửa vào 9:00 ⋅ Đóng cửa vào 18:00,10.750216799999999,106.7067259,,,,0x31752f58c01522e1:0xcef3922e164627c8,,
Chè Mây,"5 Đ. Lý Phục Man, Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",+84 912 110 377,5.0,Không rõ giờ mở cửa,10.7435001,106.7286563,,,,0x3175254122bdde47:0xc271dc8c01bc34ad,,
Chè ChiChi - Chè ngon & Lạ,"PJC6+2G2, khu dân cư hương lộ 5, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",+84 919 192 575,5.0,Mở cả ngày,10.720004699999999,106.6112612,,,,0x31752d7184f2879f:0xc557aae2c30f64b6,,
"Chè Dưỡng Nhan, Chè Khúc Bạch - Chè An Nhiên","19/5 Phạm Thế Hiển, Phường 6, Quận 8, Thành phố Hồ Chí Minh 730000, Việt Nam",,5.0,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:00,10.7335668,106.6477309,,,,0x31752ff8ec8d67a7:0xa8d5e3438c2de1b9,,
Xôi chè Cô Hạnh,"54 Đường số 1, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",+84 909 866 662,5.0,Mở cả ngày,10.738716499999999,106.6208252,,,,0x31752dda798036cd:0xbf3fab42ca382e38,,
Chè dừa dầm Hải Phòng Phương Chi,"70 Đ. Lý Chiêu Hoàng, Khu III, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",+84 975 689 868,5.0,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 23:59,10.737599699999999,106.6301932,,,,0x31752f00149a63ab:0x99be48a11eb8ba4e,,
Chè Dưỡng Nhan - Ngọc Ánh,"1030 Đ. Lò Gốm, Phường 7, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",+84 834 648 645,5.0,Mở cả ngày,10.7403145,106.6344887,,,,0x31752f768b5b75e3:0x99ee6d4d350bc12b,,
Chè Ngon,"267B Đường Trịnh Quang Nghị, Phường 7, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,4.2,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 21:00,10.706937499999999,106.6207897,1-100.000 ₫,,,0x31752d52a240119b:0x5c67145e152e3f2f,,
Chè Bốn Mùa,"PM42+7P8, Phong Phú, Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",+84 938 772 776,5.0,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 21:00,10.705654,106.6518372,,,,0x31752f9e69cec783:0xd0ab9751e5c7d6d9,,
Xôi Chè Hai Chị Em,"32I Đ. Cư Xá P. Lâm D, khu phố 3, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",,5.0,Không rõ giờ mở cửa,10.739936199999999,106.6312633,,,,0x31752f0066153249:0x75b1d0ce91da8eca,,
Tiệm chè - bánh Cô Út,"574/15 Đ. Kinh Dương Vương, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,5.0,Không rõ giờ mở cửa,10.7342015,106.6072066,,,,0x31752d307a9dba89:0x69c3abe99ea95075,,
Chè Hương Lan,"Q6 Đ. Phạm Văn Chí, Phường 8, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",+84 908 262 616,3.8,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 21:00,10.742763199999999,106.6424356,,,,0x31752e6496535f99:0xe6909ba6cff21e55,,
Chè thái Ngọc Thuận 789,"PM84+C7C, Bình Hưng, Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",+84 932 434 393,4.3,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 21:00,10.7160634,106.6556333,,,,0x31752e3cd89d2bb9:0x9aad8e50566bc36a,,
Chè Hương Thủy,"110 Lê Tấn Bê, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",+84 368 098 651,4.0,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:00,10.7171498,106.605655,,,,0x31752d003e72fda3:0xc8dbd3f951a33c4f,,
Chè Thái Trang My,"119 Đ. Chợ Lớn, Phường 11, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",+84 954 831 813,4.7,Không rõ giờ mở cửa,10.745569399999999,106.6315357,,,,0x31752f925edf67d3:0x2139220864fff2fa,,
Chè Thái Cô Vân,"87 Bùi Minh Trực, Phường 6, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",+84 776 198 509,5.0,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 21:00,10.7364687,106.6537714,,,,0x31752f8e8b39a267:0x23f048855fd79946,,
Chè dừa dầm - Cá viên chiên mắm tỏi,"B6/24, Bình Hưng, Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",+84 792 999 812,5.0,Mở cả ngày,10.715108599999999,106.6554556,,,,0x31752f007707b9e5:0xc74204e21f1bf6e3,,
Quán Chè Ánh Tiên,"Phường 6, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,1.5,Không rõ giờ mở cửa,10.737264099999999,106.6500207,,,,0x31752e687ee14ae1:0xd63a9f000de38cc,,
Chè Chị Quyền (Tiệm Chè Bá Cháy),"PJWV+4RW, Lô D Cư Xá Bình Tiên, Phường 1, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",+84 903 079 774,5.0,Mở cửa vào 6:00 ⋅ Đóng cửa vào 18:00,10.7452884,106.6446317,,,,0x31752fb50791e97b:0x24985202094652f3,,
Chè Ba Cô Gái,"661b Cách Mạng Tháng Tám, Phường 6, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,4.4,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 21:00,10.786895699999999,106.6645344,1-100.000 ₫,,,0x31752f3d39ae13db:0xe00171c2a764dddb,,
Quán Chè Cô Ti,"736/29 Cách Mạng Tháng Tám, Phường Tân, Sơn Nhất, Thành phố Hồ Chí Minh, Việt Nam",+84 938 441 733,5.0,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 20:00,10.789175499999999,106.6634593,1-100.000 ₫,,,0x31752fc9136e7b19:0x8ea0cad13b0cfda2,,
Chè Huỳnh Gia,"2/2 Đ. Cây Keo, Hòa Thạnh, Tân Phú, Thành phố Hồ Chí Minh 72000, Việt Nam",+84 785 679 823,4.8,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 21:30,10.7714423,106.6316287,1-100.000 ₫,,,0x31752f3de5858d69:0x98cd4250df6abc4,,
Chè Tâm Tâm,"14 Trần Xuân Hoà, Phường 7, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",+84 908 889 868,4.5,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:00,10.7530886,106.6673601,1-100.000 ₫,,,0x31752ff95447fc6d:0x22c38df6b8d3b756,,
Chè Bưởi Huỳnh Nga,"282a Đ. Lũy Bán Bích, Hòa Thạnh, Tân Phú, Thành phố Hồ Chí Minh 700000, Việt Nam",+84 961 235 330,4.9,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 23:00,10.773148299999999,106.6324263,1-100.000 ₫,,,0x31752f5070fbba2b:0x8de49381f8ce1687,,
Quán Chè 613,"634A Nguyễn Trãi, Phường 7, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,4.4,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:00,10.754274299999999,106.6670302,,,,0x31752ff6be59be6f:0x57eeddaee8ee60ef,,
Táo Tào - Tiệm Chè Người Hoa - Trần Hưng Đạo,"202 Trần Hưng Đạo, Phường, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",+84 909 991 394,4.7,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 23:00,10.7525856,106.6663617,1-100.000 ₫,,,0x31752fc20f5dc23d:0x8eb9ba33a8fbafa3,,
CHÈ HUẾ - TRÀ SỮA LAN ANH,"586 Đ. Lê Thị Riêng, Thới An, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",+84 334 333 722,4.6,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:30,10.882917299999999,106.653665,1-100.000 ₫,,,0x3174d7e91ed72339:0x5fefefd5affa5b55,,
Chè Quắn - Chè Ngon Ít Ngọt,"36A Đ. Nguyễn Ảnh Thủ, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh 700000, Việt Nam",+84 931 386 931,4.3,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:00,10.8768592,106.6431603,,,,0x3174d54892f6d621:0xab23395ba377b41b,,
Quán chè Hằng,"83/6 tổ 7, Khu Phố 2, Quận 12, Thành phố Hồ Chí Minh 71514, Việt Nam",+84 975 496 330,4.9,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 23:30,10.863833999999999,106.6180109,,,,0x317529b72f7db981:0x2bc7780c7e6a0650,,
Chè Sương Sáo Hạt Lựu,"387a Lê Văn Khương, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",+84 938 944 822,5,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 20:00,10.8799461,106.6487141,,,,0x3174d795ebe69d17:00xd514e6cd0a3c0f4,,
Chè Nhím,"595 Đ. Phạm Văn Chiêu, Phường 15, Gò Vấp, Thành phố Hồ Chí Minh 70000, Việt Nam",+84 914 128 232,5,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:00,10.8533317,106.6628968,,,,0x317529518c5de2b1:0x70679a2eec7c7bd9,,
Chè Thái -Ăn Vặt tiệm Cô Ba,"VMH6+Q78, Đ. TX 25, Thạnh Xuân, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,5,Không rõ giờ mở cửa,10.8794013,106.6607022,,,,0x3174d7000c3b5eb3:0x8609cd4034fd5908,,
Chè thập cẩm miền Trung,"106 Chung Thị Minh, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",+84 945 861 367,5,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 22:00,10.875545299999999,106.6455902,,,,0x317529b8040cff7d:0xfecf10131ff6af4f,,
CHÈ THÁI 366 SÀI GÒN,"55 Tổ 48 KP4, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",+84 931 483 676,5,Mở cửa lúc 9:00 ⋅ Đóng cửa vào 22:00,10.874391,106.6224945,,,,0x31752b00304537bf:0xa31586d8937bce88,,
Quán Chè Tân Thới Hiệp,"Quốc Lộ 1A, Phường Tân Thới Hiệp, Quận 12, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",+84 995 149 768,3.3,Mở cửa lúc 10:00 ⋅ Đóng cửa vào 21:00,10.861905499999999,106.6487634,,,,0x317529ebc58ecf31:0xb5d27020dc49692d,,
